Id;Stato;Anno;Creato;Chiusa;DescrizioneBreve;Categoria
663289;risolta;2023;2023-05-31;2023-06-23;App Municipium;Verde pubblico
663253;risolta;2023;2023-05-31;2023-06-23;App Municipium;Verde pubblico
663287;risolta;2023;2023-05-31;2023-06-12;App Municipium;Arredo urbano
663523;risolta;2023;2023-05-31;2023-06-07;App Municipium;Altro
663341;aperta;2023;2023-05-31;;App Municipium;Altro
663932;risolta;2023;2023-06-01;2023-06-20;App Municipium;Buche
663928;risolta;2023;2023-06-01;2023-06-13;App Municipium;Buche
663927;annullata;2023;2023-06-01;;App Municipium;Buche
663919;risolta;2023;2023-06-01;2023-06-13;App Municipium;Buche
663865;risolta;2023;2023-06-01;2023-06-20;App Municipium;Buche
663854;risolta;2023;2023-06-01;2023-06-13;App Municipium;Buche
663839;risolta;2023;2023-06-01;2023-06-14;App Municipium;Buche
663680;risolta;2023;2023-06-01;2023-06-13;App Municipium;Buche
663764;risolta;2023;2023-06-01;2023-06-05;App Municipium;Tombini
663806;risolta;2023;2023-06-01;2023-06-05;App Municipium;Semafori e segnaletica stradale
663777;risolta;2023;2023-06-01;2023-06-05;App Municipium;Semafori e segnaletica stradale
663931;risolta;2023;2023-06-01;2023-06-06;App Municipium;Verde pubblico
663929;risolta;2023;2023-06-01;2023-06-06;App Municipium;Verde pubblico
663661;risolta;2023;2023-06-01;2023-06-07;App Municipium;Verde pubblico
664141;risolta;2023;2023-06-02;2023-06-20;App Municipium;Buche
664020;risolta;2023;2023-06-02;2023-06-20;App Municipium;Buche
663971;aperta;2023;2023-06-02;;App Municipium;Verde pubblico
664001;risolta;2023;2023-06-02;2023-06-12;App Municipium;Arredo urbano
664065;risolta;2023;2023-06-02;2023-06-05;App Municipium;Altro
664355;risolta;2023;2023-06-03;2023-06-20;App Municipium;Buche
664339;risolta;2023;2023-06-03;2023-06-20;App Municipium;Buche
664225;risolta;2023;2023-06-03;2023-06-20;App Municipium;Buche
664224;risolta;2023;2023-06-03;2023-06-20;App Municipium;Buche
664400;risolta;2023;2023-06-03;2023-06-05;App Municipium;Semafori e segnaletica stradale
664392;risolta;2023;2023-06-03;2023-06-05;App Municipium;Semafori e segnaletica stradale
664384;risolta;2023;2023-06-03;2023-06-05;App Municipium;Semafori e segnaletica stradale
664360;risolta;2023;2023-06-03;2023-06-05;App Municipium;Semafori e segnaletica stradale
664209;risolta;2023;2023-06-03;2023-06-05;App Municipium;Semafori e segnaletica stradale
664333;risolta;2023;2023-06-03;2023-06-06;App Municipium;Verde pubblico
664183;risolta;2023;2023-06-03;2023-06-08;App Municipium;Verde pubblico
664277;risolta;2023;2023-06-03;2023-06-05;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
664413;risolta;2023;2023-06-03;2023-06-05;App Municipium;Altro
664387;aperta;2023;2023-06-03;;App Municipium;Altro
664602;risolta;2023;2023-06-04;2023-06-20;App Municipium;Buche
664583;risolta;2023;2023-06-04;2023-06-20;App Municipium;Buche
664650;risolta;2023;2023-06-04;2023-06-05;App Municipium;Tombini
664581;risolta;2023;2023-06-04;2023-06-05;App Municipium;Tombini
664570;risolta;2023;2023-06-04;2023-06-05;App Municipium;Tombini
664524;risolta;2023;2023-06-04;2023-06-05;App Municipium;Tombini
664449;risolta;2023;2023-06-04;2023-06-05;App Municipium;Semafori e segnaletica stradale
664678;risolta;2023;2023-06-04;2023-06-06;App Municipium;Verde pubblico
664560;risolta;2023;2023-06-04;2023-06-06;App Municipium;Verde pubblico
664632;risolta;2023;2023-06-04;2023-06-06;App Municipium;Tutela animali
664660;aperta;2023;2023-06-04;;App Municipium;Altro
664622;aperta;2023;2023-06-04;;App Municipium;Altro
664496;risolta;2023;2023-06-04;2023-06-07;App Municipium;Altro
664706;risolta;2023;2023-06-05;2023-06-06;App Municipium;Buche
664986;risolta;2023;2023-06-05;2023-06-20;App Municipium;Tombini
664930;risolta;2023;2023-06-05;2023-06-20;App Municipium;Tombini
664726;risolta;2023;2023-06-05;2023-06-05;App Municipium;Tombini
664690;risolta;2023;2023-06-05;2023-06-05;App Municipium;Tombini
664960;risolta;2023;2023-06-05;2023-06-08;App Municipium;Verde pubblico
664694;risolta;2023;2023-06-05;2023-06-08;App Municipium;Verde pubblico
664691;aperta;2023;2023-06-05;;App Municipium;Verde pubblico
664708;aperta;2023;2023-06-05;;App Municipium;Altro
665375;risolta;2023;2023-06-06;2024-05-23;App Municipium;Buche
665320;in carico;2023;2023-06-06;;App Municipium;Buche
665115;risolta;2023;2023-06-06;2023-06-20;App Municipium;Buche
665087;risolta;2023;2023-06-06;2023-06-06;App Municipium;Buche
665272;risolta;2023;2023-06-06;2023-06-20;App Municipium;Tombini
665445;aperta;2023;2023-06-06;;App Municipium;Semafori e segnaletica stradale
665376;risolta;2023;2023-06-06;2023-06-07;App Municipium;Semafori e segnaletica stradale
665140;aperta;2023;2023-06-06;;App Municipium;Verde pubblico
665244;risolta;2023;2023-06-06;2023-06-12;App Municipium;Arredo urbano
665334;risolta;2023;2023-06-06;2023-06-08;App Municipium;Parchi gioco e aree cani
665456;aperta;2023;2023-06-06;;App Municipium;Altro
665434;aperta;2023;2023-06-06;;App Municipium;Altro
665420;risolta;2023;2023-06-06;2023-11-03;App Municipium;Altro
665313;risolta;2023;2023-06-06;2023-06-23;App Municipium;Altro
665241;aperta;2023;2023-06-06;;App Municipium;Altro
665801;risolta;2023;2023-06-07;2023-06-20;App Municipium;Buche
665750;risolta;2023;2023-06-07;2023-06-20;App Municipium;Buche
665684;risolta;2023;2023-06-07;2023-06-20;App Municipium;Tombini
665603;risolta;2023;2023-06-07;2023-06-20;App Municipium;Tombini
665830;risolta;2023;2023-06-07;2023-06-23;App Municipium;Verde pubblico
665634;aperta;2023;2023-06-07;;App Municipium;Verde pubblico
665689;risolta;2023;2023-06-07;2023-06-12;App Municipium;Arredo urbano
665756;annullata;2023;2023-06-07;;App Municipium;Parchi gioco e aree cani
665552;chiusa;2023;2023-06-07;2023-07-24;App Municipium;Idee e proposte
665548;aperta;2023;2023-06-07;;App Municipium;Altro
665523;risolta;2023;2023-06-07;2023-06-07;App Municipium;Altro
666233;risolta;2023;2023-06-08;2023-06-20;App Municipium;Buche
666185;risolta;2023;2023-06-08;2023-06-20;App Municipium;Buche
666120;risolta;2023;2023-06-08;2023-06-20;App Municipium;Buche
666070;risolta;2023;2023-06-08;2023-06-08;App Municipium;Buche
665930;risolta;2023;2023-06-08;2023-06-20;App Municipium;Buche
666206;risolta;2023;2023-06-08;2023-06-12;App Municipium;Tombini
666111;risolta;2023;2023-06-08;2023-06-20;App Municipium;Tombini
666167;risolta;2023;2023-06-08;2023-06-09;App Municipium;Semafori e segnaletica stradale
665926;risolta;2023;2023-06-08;2023-06-08;App Municipium;Semafori e segnaletica stradale
666277;aperta;2023;2023-06-08;;App Municipium;Verde pubblico
665999;aperta;2023;2023-06-08;;App Municipium;Verde pubblico
666556;risolta;2023;2023-06-09;2023-07-11;App Municipium;Buche
666551;risolta;2023;2023-06-09;2023-06-20;App Municipium;Buche
666476;risolta;2023;2023-06-09;2023-09-15;App Municipium;Buche
666350;risolta;2023;2023-06-09;2023-06-20;App Municipium;Buche
666347;risolta;2023;2023-06-09;2023-06-09;App Municipium;Buche
666307;risolta;2023;2023-06-09;2023-06-09;App Municipium;Buche
666608;aperta;2023;2023-06-09;;App Municipium;Verde pubblico
666586;aperta;2023;2023-06-09;;App Municipium;Verde pubblico
666600;risolta;2023;2023-06-09;2023-06-12;App Municipium;Arredo urbano
666485;risolta;2023;2023-06-09;2023-06-12;App Municipium;Arredo urbano
666598;risolta;2023;2023-06-09;2023-06-12;App Municipium;Parchi gioco e aree cani
666538;risolta;2023;2023-06-09;2023-06-12;App Municipium;Parchi gioco e aree cani
666490;aperta;2023;2023-06-09;;App Municipium;Altro
666787;risolta;2023;2023-06-10;2023-06-20;App Municipium;Buche
666733;risolta;2023;2023-06-10;2023-06-20;App Municipium;Buche
666730;risolta;2023;2023-06-10;2023-06-20;App Municipium;Buche
666744;risolta;2023;2023-06-10;2023-06-20;App Municipium;Tombini
666778;risolta;2023;2023-06-10;2023-06-12;App Municipium;Semafori e segnaletica stradale
666737;risolta;2023;2023-06-10;2023-06-12;App Municipium;Semafori e segnaletica stradale
666711;risolta;2023;2023-06-10;2023-06-12;App Municipium;Semafori e segnaletica stradale
666847;annullata;2023;2023-06-10;;App Municipium;Verde pubblico
666753;aperta;2023;2023-06-10;;App Municipium;Verde pubblico
666951;risolta;2023;2023-06-11;2023-06-20;App Municipium;Buche
666943;risolta;2023;2023-06-11;2023-06-20;App Municipium;Buche
666878;risolta;2023;2023-06-11;2023-06-20;App Municipium;Tombini
666997;aperta;2023;2023-06-11;;App Municipium;Verde pubblico
666863;aperta;2023;2023-06-11;;App Municipium;Verde pubblico
666962;risolta;2023;2023-06-11;2023-06-12;App Municipium;Arredo urbano
666921;risolta;2023;2023-06-11;2023-06-13;App Municipium;Arredo urbano
667157;risolta;2023;2023-06-12;2023-06-20;App Municipium;Tombini
667333;risolta;2023;2023-06-12;2023-06-14;App Municipium;Semafori e segnaletica stradale
667077;risolta;2023;2023-06-12;2023-06-12;App Municipium;Semafori e segnaletica stradale
667309;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667306;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667289;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667234;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667232;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667231;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667182;aperta;2023;2023-06-12;;App Municipium;Verde pubblico
667370;risolta;2023;2023-06-12;2023-06-13;App Municipium;Parchi gioco e aree cani
667317;risolta;2023;2023-06-12;2023-06-13;App Municipium;Parchi gioco e aree cani
667224;risolta;2023;2023-06-12;2023-07-11;App Municipium;Accessibilità ed inclusione delle persone con disabilità
667233;risolta;2023;2023-06-12;2023-06-12;App Municipium;Idee e proposte
667401;aperta;2023;2023-06-12;;App Municipium;Altro
667119;aperta;2023;2023-06-12;;App Municipium;Altro
667790;risolta;2023;2023-06-13;2023-07-11;App Municipium;Buche
667656;annullata;2023;2023-06-13;;App Municipium;Buche
667653;annullata;2023;2023-06-13;;App Municipium;Buche
667565;risolta;2023;2023-06-13;2023-06-20;App Municipium;Buche
667816;risolta;2023;2023-06-13;2023-09-15;App Municipium;Tombini
667804;risolta;2023;2023-06-13;2023-07-11;App Municipium;Tombini
667775;risolta;2023;2023-06-13;2023-07-11;App Municipium;Tombini
667766;risolta;2023;2023-06-13;2023-07-11;App Municipium;Tombini
667748;risolta;2023;2023-06-13;2023-07-11;App Municipium;Tombini
667747;risolta;2023;2023-06-13;2023-06-20;App Municipium;Tombini
667702;risolta;2023;2023-06-13;2023-06-20;App Municipium;Tombini
667693;risolta;2023;2023-06-13;2023-06-20;App Municipium;Tombini
667762;risolta;2023;2023-06-13;2023-06-14;App Municipium;Semafori e segnaletica stradale
667740;risolta;2023;2023-06-13;2023-12-12;App Municipium;Semafori e segnaletica stradale
667710;risolta;2023;2023-06-13;2023-06-23;App Municipium;Verde pubblico
667679;risolta;2023;2023-06-13;2023-07-11;App Municipium;Accessibilità ed inclusione delle persone con disabilità
667727;risolta;2023;2023-06-13;2023-06-13;App Municipium;Idee e proposte
667704;aperta;2023;2023-06-13;;App Municipium;Altro
667516;aperta;2023;2023-06-13;;App Municipium;Altro
668191;risolta;2023;2023-06-14;2023-09-15;App Municipium;Buche
668186;annullata;2023;2023-06-14;;App Municipium;Verde pubblico
667936;risolta;2023;2023-06-14;2023-06-23;App Municipium;Verde pubblico
668116;risolta;2023;2023-06-14;2023-06-16;App Municipium;Arredo urbano
668115;risolta;2023;2023-06-14;2023-07-11;App Municipium;Arredo urbano
668067;risolta;2023;2023-06-14;2023-07-11;App Municipium;Arredo urbano
667977;risolta;2023;2023-06-14;2023-07-11;App Municipium;Parchi gioco e aree cani
667988;aperta;2023;2023-06-14;;App Municipium;Idee e proposte
667878;risolta;2023;2023-06-14;2024-05-29;App Municipium;Altro
668360;risolta;2023;2023-06-15;2023-09-15;App Municipium;Buche
668301;risolta;2023;2023-06-15;2023-09-15;App Municipium;Buche
668215;risolta;2023;2023-06-15;2023-09-15;App Municipium;Buche
668467;aperta;2023;2023-06-15;;App Municipium;Semafori e segnaletica stradale
668362;risolta;2023;2023-06-15;2023-12-14;App Municipium;Semafori e segnaletica stradale
668250;risolta;2023;2023-06-15;2023-06-16;App Municipium;Semafori e segnaletica stradale
668313;aperta;2023;2023-06-15;;App Municipium;Verde pubblico
668585;risolta;2023;2023-06-15;2023-06-16;App Municipium;Arredo urbano
668550;risolta;2023;2023-06-15;2023-06-16;App Municipium;Arredo urbano
668506;risolta;2023;2023-06-15;2023-06-16;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
668488;risolta;2023;2023-06-15;2023-06-16;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
668417;risolta;2023;2023-06-15;2023-06-16;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
668446;aperta;2023;2023-06-15;;App Municipium;Altro
668949;aperta;2023;2023-06-16;;App Municipium;Buche
668750;risolta;2023;2023-06-16;2023-09-15;App Municipium;Buche
668695;risolta;2023;2023-06-16;2023-09-15;App Municipium;Buche
668623;risolta;2023;2023-06-16;2023-09-15;App Municipium;Buche
668588;risolta;2023;2023-06-16;2023-09-15;App Municipium;Buche
668587;risolta;2023;2023-06-16;2023-09-15;App Municipium;Buche
668586;annullata;2023;2023-06-16;;App Municipium;Buche
668919;risolta;2023;2023-06-16;2023-09-15;App Municipium;Tombini
668761;risolta;2023;2023-06-16;2023-09-15;App Municipium;Tombini
668879;aperta;2023;2023-06-16;;App Municipium;Semafori e segnaletica stradale
668796;risolta;2023;2023-06-16;2023-06-20;App Municipium;Semafori e segnaletica stradale
668773;aperta;2023;2023-06-16;;App Municipium;Verde pubblico
668758;aperta;2023;2023-06-16;;App Municipium;Verde pubblico
668626;annullata;2023;2023-06-16;;App Municipium;Verde pubblico
668625;annullata;2023;2023-06-16;;App Municipium;Verde pubblico
668799;risolta;2023;2023-06-16;2023-06-20;App Municipium;Arredo urbano
669113;risolta;2023;2023-06-17;2023-09-15;App Municipium;Buche
669045;risolta;2023;2023-06-17;2023-06-21;App Municipium;Buche
669098;aperta;2023;2023-06-17;;App Municipium;Semafori e segnaletica stradale
669028;risolta;2023;2023-06-17;2023-06-19;App Municipium;Semafori e segnaletica stradale
669024;risolta;2023;2023-06-17;2023-06-20;App Municipium;Semafori e segnaletica stradale
669132;aperta;2023;2023-06-17;;App Municipium;Verde pubblico
669054;annullata;2023;2023-06-17;;App Municipium;Verde pubblico
669014;aperta;2023;2023-06-17;;App Municipium;Verde pubblico
669002;annullata;2023;2023-06-17;;App Municipium;Verde pubblico
669402;risolta;2023;2023-06-18;2023-07-11;App Municipium;Buche
669365;risolta;2023;2023-06-18;2023-07-11;App Municipium;Buche
669252;risolta;2023;2023-06-18;2023-09-15;App Municipium;Tombini
669280;risolta;2023;2023-06-18;2023-06-20;App Municipium;Semafori e segnaletica stradale
669356;aperta;2023;2023-06-18;;App Municipium;Verde pubblico
669269;annullata;2023;2023-06-18;;App Municipium;Verde pubblico
669266;annullata;2023;2023-06-18;;App Municipium;Verde pubblico
669232;annullata;2023;2023-06-18;;App Municipium;Verde pubblico
669231;annullata;2023;2023-06-18;;App Municipium;Verde pubblico
669211;annullata;2023;2023-06-18;;App Municipium;Parchi gioco e aree cani
669322;in carico;2023;2023-06-18;;App Municipium;Cimiteri
669340;annullata;2023;2023-06-18;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
669353;aperta;2023;2023-06-18;;App Municipium;Altro
669346;aperta;2023;2023-06-18;;App Municipium;Altro
669700;risolta;2023;2023-06-19;2023-06-20;App Municipium;Buche
669681;risolta;2023;2023-06-19;2023-07-11;App Municipium;Buche
669611;risolta;2023;2023-06-19;2023-06-20;App Municipium;Semafori e segnaletica stradale
669660;aperta;2023;2023-06-19;;App Municipium;Verde pubblico
669628;aperta;2023;2023-06-19;;App Municipium;Verde pubblico
669614;risolta;2023;2023-06-19;2023-06-23;App Municipium;Verde pubblico
669732;risolta;2023;2023-06-19;2023-06-20;App Municipium;Idee e proposte
669706;aperta;2023;2023-06-19;;App Municipium;Altro
670104;risolta;2023;2023-06-20;2023-07-11;App Municipium;Buche
670060;risolta;2023;2023-06-20;2023-07-11;App Municipium;Buche
669863;risolta;2023;2023-06-20;2023-07-11;App Municipium;Buche
670059;aperta;2023;2023-06-20;;App Municipium;Verde pubblico
670057;risolta;2023;2023-06-20;2023-06-20;App Municipium;Verde pubblico
670615;risolta;2023;2023-06-21;2023-07-11;App Municipium;Buche
670579;risolta;2023;2023-06-21;2023-07-11;App Municipium;Buche
670369;risolta;2023;2023-06-21;2023-07-11;App Municipium;Buche
670612;risolta;2023;2023-06-21;2023-06-22;App Municipium;Semafori e segnaletica stradale
670264;aperta;2023;2023-06-21;;App Municipium;Semafori e segnaletica stradale
670567;risolta;2023;2023-06-21;2023-07-18;App Municipium;Verde pubblico
670440;risolta;2023;2023-06-21;2023-06-23;App Municipium;Verde pubblico
670286;risolta;2023;2023-06-21;2023-06-21;App Municipium;Parchi gioco e aree cani
670372;risolta;2023;2023-06-21;2023-06-21;App Municipium;Altro
670792;risolta;2023;2023-06-22;2023-07-11;App Municipium;Buche
670668;annullata;2023;2023-06-22;;App Municipium;Buche
670662;annullata;2023;2023-06-22;;App Municipium;Buche
670885;risolta;2023;2023-06-22;2023-06-22;App Municipium;Semafori e segnaletica stradale
670705;risolta;2023;2023-06-22;2023-06-22;App Municipium;Semafori e segnaletica stradale
670952;risolta;2023;2023-06-22;2023-07-11;App Municipium;Arredo urbano
670704;risolta;2023;2023-06-22;2023-06-22;App Municipium;Arredo urbano
670883;risolta;2023;2023-06-22;2023-06-23;App Municipium;Parchi gioco e aree cani
670707;aperta;2023;2023-06-22;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
670989;aperta;2023;2023-06-22;;App Municipium;Altro
670777;aperta;2023;2023-06-22;;App Municipium;Altro
672029;risolta;2023;2023-06-23;2023-06-26;App Municipium;Semafori e segnaletica stradale
671070;annullata;2023;2023-06-23;;App Municipium;Verde pubblico
671295;risolta;2023;2023-06-23;2023-06-26;App Municipium;Arredo urbano
688368;aperta;2023;2023-06-23;;App Municipium;Parchi gioco e aree cani
671126;risolta;2023;2023-06-23;2023-06-23;App Municipium;Tutela animali
854556;risolta;2023;2023-06-24;2023-07-11;App Municipium;Buche
876474;risolta;2023;2023-06-24;2023-06-26;App Municipium;Verde pubblico
802444;aperta;2023;2023-06-24;;App Municipium;Altro
876521;risolta;2023;2023-06-25;2023-07-11;App Municipium;Buche
876650;risolta;2023;2023-06-25;2023-06-26;App Municipium;Semafori e segnaletica stradale
876549;risolta;2023;2023-06-25;2023-06-26;App Municipium;Semafori e segnaletica stradale
876557;annullata;2023;2023-06-25;;App Municipium;Verde pubblico
876552;risolta;2023;2023-06-25;2023-06-26;App Municipium;Arredo urbano
